1.000000000000000000e+05	3.677343614393833462e-04
4.100780155999999959e+06	-6.479414963544344319e-03
8.101560311999999918e+06	-1.276209824093071064e-02
1.210234047000000067e+07	-1.905381328657803491e-02
1.610312061999999918e+07	-2.524275286671209123e-02
2.010390078000000119e+07	-3.164964013981662327e-02
2.410468094000000134e+07	-3.777920601628460828e-02
2.810546108999999985e+07	-4.400422055453138276e-02
3.210624125000000000e+07	-5.022005433392712909e-02
3.610702139999999851e+07	-5.669725589170565572e-02
4.010780156000000238e+07	-6.292692361773481735e-02
4.410858171999999881e+07	-6.917677791873588777e-02
4.810936186999999732e+07	-7.546694169949969000e-02
5.211014203000000119e+07	-8.170387508364568285e-02
5.611092217999999970e+07	-8.792340550510380215e-02
6.011170234000000358e+07	-9.417464091576134566e-02
6.411248250000000000e+07	-1.004372954237571086e-01
6.811326265000000596e+07	-1.067436466663573974e-01
7.211404281000000238e+07	-1.130065649169892106e-01
7.611482295999999344e+07	-1.191926402555254644e-01
8.011560312000000477e+07	-1.254229385871194757e-01
8.411638328000000119e+07	-1.316183231049737890e-01
8.811716343000000715e+07	-1.378492214499176804e-01
9.211794359000000358e+07	-1.441460889358867070e-01
9.611872373999999464e+07	-1.503827013007098534e-01
1.001195039000000060e+08	-1.566074622530849447e-01
1.041202840999999940e+08	-1.628602344172386529e-01
1.081210642000000030e+08	-1.691225754574549045e-01
1.121218444000000060e+08	-1.753811818152479218e-01
1.161226245000000000e+08	-1.815879483349649159e-01
1.201234047000000030e+08	-1.878707775911625799e-01
1.241241847999999970e+08	-1.941379407323903239e-01
1.281249650000000000e+08	-2.003669829963062032e-01
1.321257450999999940e+08	-2.066270199895897108e-01
1.361265253000000119e+08	-2.128493956700158452e-01
1.401273055000000000e+08	-2.190983890199709183e-01
1.441280855999999940e+08	-2.254129537451249332e-01
1.481288658000000119e+08	-2.316263261035609866e-01
1.521296459000000060e+08	-2.378234087622476678e-01
1.561304260999999940e+08	-2.440402542825876042e-01
1.601312061999999881e+08	-2.503283978760802442e-01
1.641319864000000060e+08	-2.565595148477872178e-01
1.681327665999999940e+08	-2.628324877785593872e-01
1.721335466999999881e+08	-2.690684475218668714e-01
1.761343269000000060e+08	-2.753070169880013074e-01
1.801351070000000000e+08	-2.815582192556839725e-01
1.841358871999999881e+08	-2.878358945942529057e-01
1.881366673000000119e+08	-2.940525457310176338e-01
1.921374475000000000e+08	-3.002512043701343059e-01
1.961382275999999940e+08	-3.064899874947191183e-01
2.001390078000000119e+08	-3.127532844146641011e-01
2.041397880000000000e+08	-3.190294980609614806e-01
2.081405680999999940e+08	-3.252775338597689858e-01
2.121413483000000119e+08	-3.315308972662755482e-01
2.161421284000000060e+08	-3.378073494984133451e-01
2.201429085999999940e+08	-3.440963223521952830e-01
2.241436886999999881e+08	-3.503073370781927265e-01
2.281444689000000060e+08	-3.565029061682517542e-01
2.321452490000000000e+08	-3.627619092805952628e-01
2.361460291999999881e+08	-3.690122163431600599e-01
2.401468094000000060e+08	-3.752629428736906081e-01
2.441475895000000000e+08	-3.814991644989091935e-01
2.481483696999999881e+08	-3.877396650917319665e-01
2.521491498000000119e+08	-3.939910424933107946e-01
2.561499300000000000e+08	-4.002380783390749874e-01
2.601507100999999940e+08	-4.064988534105782869e-01
2.641514903000000119e+08	-4.127097891447411571e-01
2.681522705000000000e+08	-4.189851869991785827e-01
2.721530506000000238e+08	-4.252265347833151798e-01
2.761538308000000119e+08	-4.314783753636999286e-01
2.801546108999999762e+08	-4.377545449650069864e-01
2.841553911000000238e+08	-4.439874178256238424e-01
2.881561711999999881e+08	-4.502303463649505733e-01
2.921569513999999762e+08	-4.565443664727890094e-01
2.961577315000000000e+08	-4.627929488238920475e-01
3.001585116999999881e+08	-4.689686398626124464e-01
3.041592918999999762e+08	-4.752225050424961350e-01
3.081600720000000000e+08	-4.814706900566402825e-01
3.121608521999999881e+08	-4.877359633459268373e-01
3.161616323000000119e+08	-4.940064366498304049e-01
3.201624125000000000e+08	-5.002649373523859744e-01
3.241631926000000238e+08	-5.065111145559008099e-01
3.281639728000000119e+08	-5.127642373462519831e-01
3.321647530000000000e+08	-5.189712797243632991e-01
3.361655331000000238e+08	-5.252583460293629436e-01
3.401663133000000119e+08	-5.315422567890303318e-01
3.441670933999999762e+08	-5.377653879154039585e-01
3.481678736000000238e+08	-5.439867751315576871e-01
3.521686536999999881e+08	-5.502577321363417706e-01
3.561694338999999762e+08	-5.565359956446587208e-01
3.601702140000000000e+08	-5.628252636576727141e-01
3.641709941999999881e+08	-5.691056641825597007e-01
3.681717743999999762e+08	-5.753604643561364140e-01
3.721725545000000000e+08	-5.815596322061319379e-01
3.761733346999999881e+08	-5.878008459447013889e-01
3.801741148000000119e+08	-5.940766641895380840e-01
3.841748950000000000e+08	-6.003096844477383565e-01
3.881756751000000238e+08	-6.065833922585468496e-01
3.921764553000000119e+08	-6.128298693073762626e-01
3.961772353999999762e+08	-6.191332167183882795e-01
4.001780156000000238e+08	-6.253620365787035951e-01
4.041787958000000119e+08	-6.316510732168398867e-01
4.081795758999999762e+08	-6.379652200380054872e-01
4.121803561000000238e+08	-6.441967518865522324e-01
4.161811361999999881e+08	-6.504493316602152353e-01
4.201819163999999762e+08	-6.566976943045921278e-01
4.241826965000000000e+08	-6.629773011185368103e-01
4.281834766999999881e+08	-6.692582688157937554e-01
4.321842568999999762e+08	-6.755245348139363726e-01
4.361850370000000000e+08	-6.818204626532375912e-01
4.401858171999999881e+08	-6.880735096464121181e-01
4.441865973000000119e+08	-6.943501191094919589e-01
4.481873775000000000e+08	-7.005730292448294483e-01
4.521881576000000238e+08	-7.068107629708281214e-01
4.561889378000000119e+08	-7.130391355566392253e-01
4.601897178999999762e+08	-7.193037499907394272e-01
4.641904981000000238e+08	-7.255749781408720178e-01
4.681912783000000119e+08	-7.318498613435909794e-01
4.721920583999999762e+08	-7.381668860442435198e-01
4.761928386000000238e+08	-7.444213729851771877e-01
4.801936186999999881e+08	-7.506781836667991703e-01
4.841943988999999762e+08	-7.569678627247463654e-01
4.881951790000000000e+08	-7.632704746946749053e-01
4.921959591999999881e+08	-7.695602534343778389e-01
4.961967393000000119e+08	-7.758214273892515278e-01
5.001975195000000000e+08	-7.820578205287059825e-01
5.041982996999999881e+08	-7.883464054043171076e-01
5.081990798000000119e+08	-7.946372483977157675e-01
5.121998600000000000e+08	-8.009672933305103104e-01
5.162006401000000238e+08	-8.072059999483832682e-01
5.202014203000000119e+08	-8.134903789727843115e-01
5.242022003999999762e+08	-8.197469943672581749e-01
5.282029806000000238e+08	-8.259929363457223506e-01
5.322037608000000119e+08	-8.323034434829441608e-01
5.362045408999999762e+08	-8.385832925505206648e-01
5.402053211000000238e+08	-8.448846502651056189e-01
5.442061012000000477e+08	-8.511056150505327267e-01
5.482068813999999762e+08	-8.574169022016450148e-01
5.522076615000000000e+08	-8.636819508462980632e-01
5.562084417000000477e+08	-8.699654380800297959e-01
5.602092217999999523e+08	-8.762833767379561989e-01
5.642100020000000000e+08	-8.825638292652771000e-01
5.682107822000000477e+08	-8.888474015458325272e-01
5.722115622999999523e+08	-8.951175389054932818e-01
5.762123425000000000e+08	-9.014440202026088311e-01
5.802131226000000238e+08	-9.077463612656219150e-01
5.842139027999999523e+08	-9.140598501191197212e-01
5.882146828999999762e+08	-9.203477885627929789e-01
5.922154631000000238e+08	-9.266052937482891494e-01
5.962162432000000477e+08	-9.328535479998314450e-01
